"user_id","game_name","month","total_rev","prev_paid_month","prev_paid_rev","next_paid_month","prev_cal_month","next_cal_month","new_mrr","expansion_mrr","contraction_mrr","back_from_churn_mrr","churn_mrr","churn_month","language","has_older_device_model","age"
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-05-01,12.66,,,2022-06-01,2022-04-01,2022-06-01,12.66,,,,,,uk,false,31
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-06-01,13.26,2022-05-01,12.66,2022-07-01,2022-05-01,2022-07-01,,0.60,,,,,uk,false,31
urYfKANRgMuaQO9lQnBgnQ==,game 3,2022-07-01,22.35,2022-06-01,13.26,,2022-06-01,2022-08-01,,9.09,,,22.35,2022-08-01,uk,false,31
+uszcWROLhovU7doCmFOiQ==,game 2,2022-08-01,22.65,,,2022-10-01,2022-07-01,2022-09-01,22.65,,,,22.65,2022-09-01,uk,false,18
+uszcWROLhovU7doCmFOiQ==,game 2,2022-10-01,36.57,2022-08-01,22.65,,2022-09-01,2022-11-01,,,,36.57,36.57,2022-11-01,uk,false,18
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-10-01,21.81,,,2022-11-01,2022-09-01,2022-11-01,21.81,,,,,,uk,false,19
UuQtA3rK0dpF7TttUoIAyg==,game 3,2022-11-01,59.16,2022-10-01,21.81,,2022-10-01,2022-12-01,,37.35,,,59.16,2022-12-01,uk,false,19
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-10-01,12.03,,,2022-11-01,2022-09-01,2022-11-01,12.03,,,,,,uk,false,26
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-11-01,96.42,2022-10-01,12.03,2022-12-01,2022-10-01,2022-12-01,,84.39,,,,,uk,false,26
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,2022-12-01,28.98,2022-11-01,96.42,,2022-11-01,2023-01-01,,,67.44,,28.98,2023-01-01,uk,false,26
UYHkNfMIVuVaH82KijZH3Q==,game 3,2022-12-01,57.06,,,,2022-11-01,2023-01-01,57.06,,,,57.06,2023-01-01,uk,false,19
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-09-01,32.10,,,2022-10-01,2022-08-01,2022-10-01,32.10,,,,,,uk,true,18
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-10-01,33.09,2022-09-01,32.10,2022-11-01,2022-09-01,2022-11-01,,0.99,,,,,uk,true,18
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-11-01,29.70,2022-10-01,33.09,2022-12-01,2022-10-01,2022-12-01,,,3.39,,,,uk,true,18
V1hFT6jms7MK4yi6EFdt6A==,game 3,2022-12-01,18.9,2022-11-01,29.70,,2022-11-01,2023-01-01,,,10.80,,18.9,2023-01-01,uk,true,18
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-03-01,49.80,,,2022-04-01,2022-02-01,2022-04-01,49.80,,,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-04-01,36.84,2022-03-01,49.80,2022-05-01,2022-03-01,2022-05-01,,,12.96,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-05-01,42.72,2022-04-01,36.84,2022-06-01,2022-04-01,2022-06-01,,5.88,,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-06-01,31.95,2022-05-01,42.72,2022-07-01,2022-05-01,2022-07-01,,,10.77,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-07-01,67.56,2022-06-01,31.95,2022-08-01,2022-06-01,2022-08-01,,35.61,,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-08-01,73.41,2022-07-01,67.56,2022-09-01,2022-07-01,2022-09-01,,5.85,,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-09-01,54.24,2022-08-01,73.41,2022-10-01,2022-08-01,2022-10-01,,,19.17,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-10-01,56.64,2022-09-01,54.24,2022-11-01,2022-09-01,2022-11-01,,2.40,,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-11-01,22.29,2022-10-01,56.64,2022-12-01,2022-10-01,2022-12-01,,,34.35,,,,ru,false,25
V7J42heW8l19wiBJ8UpRyw==,game 3,2022-12-01,110.01,2022-11-01,22.29,,2022-11-01,2023-01-01,,87.72,,,110.01,2023-01-01,ru,false,25
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-06-01,30.87,,,2022-07-01,2022-05-01,2022-07-01,30.87,,,,,,uk,false,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-07-01,94.50,2022-06-01,30.87,2022-09-01,2022-06-01,2022-08-01,,63.63,,,94.50,2022-08-01,uk,false,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-09-01,18.21,2022-07-01,94.50,2022-10-01,2022-08-01,2022-10-01,,,,18.21,,,uk,false,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-10-01,34.62,2022-09-01,18.21,2022-11-01,2022-09-01,2022-11-01,,16.41,,,,,uk,false,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-11-01,72.27,2022-10-01,34.62,2022-12-01,2022-10-01,2022-12-01,,37.65,,,,,uk,false,18
v9uJC6CIm0KR00+LpWQUBg==,game 3,2022-12-01,87.24,2022-11-01,72.27,,2022-11-01,2023-01-01,,14.97,,,87.24,2023-01-01,uk,false,18
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-08-01,21.12,,,2022-09-01,2022-07-01,2022-09-01,21.12,,,,,,uk,false,20
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-09-01,44.25,2022-08-01,21.12,2022-10-01,2022-08-01,2022-10-01,,23.13,,,,,uk,false,20
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-10-01,58.20,2022-09-01,44.25,2022-12-01,2022-09-01,2022-11-01,,13.95,,,58.20,2022-11-01,uk,false,20
va4krMfpHwzELV/AUI7WHQ==,game 3,2022-12-01,21.87,2022-10-01,58.20,,2022-11-01,2023-01-01,,,,21.87,21.87,2023-01-01,uk,false,20
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-08-01,42.72,,,2022-09-01,2022-07-01,2022-09-01,42.72,,,,,,uk,false,25
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-09-01,122.01,2022-08-01,42.72,2022-10-01,2022-08-01,2022-10-01,,79.29,,,,,uk,false,25
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-10-01,80.04,2022-09-01,122.01,2022-12-01,2022-09-01,2022-11-01,,,41.97,,80.04,2022-11-01,uk,false,25
VAduzk1Og0uicXfMLD3VbQ==,game 3,2022-12-01,21.3,2022-10-01,80.04,,2022-11-01,2023-01-01,,,,21.3,21.3,2023-01-01,uk,false,25
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-03-01,12.72,,,2022-04-01,2022-02-01,2022-04-01,12.72,,,,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-04-01,48.33,2022-03-01,12.72,2022-06-01,2022-03-01,2022-05-01,,35.61,,,48.33,2022-05-01,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-06-01,36.78,2022-04-01,48.33,2022-07-01,2022-05-01,2022-07-01,,,,36.78,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-07-01,31.26,2022-06-01,36.78,2022-08-01,2022-06-01,2022-08-01,,,5.52,,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-08-01,69.36,2022-07-01,31.26,2022-09-01,2022-07-01,2022-09-01,,38.10,,,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-09-01,49.53,2022-08-01,69.36,2022-10-01,2022-08-01,2022-10-01,,,19.83,,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-10-01,126.84,2022-09-01,49.53,2022-11-01,2022-09-01,2022-11-01,,77.31,,,,,uk,false,38
Veep00i4vvZbTAVD6GMoiA==,game 3,2022-11-01,14.85,2022-10-01,126.84,,2022-10-01,2022-12-01,,,111.99,,14.85,2022-12-01,uk,false,38
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-08-01,324.15,,,2022-09-01,2022-07-01,2022-09-01,324.15,,,,,,uk,false,24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-09-01,220.08,2022-08-01,324.15,2022-10-01,2022-08-01,2022-10-01,,,104.07,,,,uk,false,24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-10-01,158.67,2022-09-01,220.08,2022-11-01,2022-09-01,2022-11-01,,,61.41,,,,uk,false,24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-11-01,161.10,2022-10-01,158.67,2022-12-01,2022-10-01,2022-12-01,,2.43,,,,,uk,false,24
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,2022-12-01,84.75,2022-11-01,161.10,,2022-11-01,2023-01-01,,,76.35,,84.75,2023-01-01,uk,false,24
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-07-01,21.81,,,2022-08-01,2022-06-01,2022-08-01,21.81,,,,,,uk,false,18
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-08-01,73.20,2022-07-01,21.81,2022-09-01,2022-07-01,2022-09-01,,51.39,,,,,uk,false,18
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-09-01,72.54,2022-08-01,73.20,2022-10-01,2022-08-01,2022-10-01,,,0.66,,,,uk,false,18
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-10-01,67.08,2022-09-01,72.54,2022-12-01,2022-09-01,2022-11-01,,,5.46,,67.08,2022-11-01,uk,false,18
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,2022-12-01,39.39,2022-10-01,67.08,,2022-11-01,2023-01-01,,,,39.39,39.39,2023-01-01,uk,false,18
VsqfOK9/JhBXzScG5Ybudg==,game 3,2022-11-01,15.66,,,,2022-10-01,2022-12-01,15.66,,,,15.66,2022-12-01,uk,false,35
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-09-01,28.32,,,2022-10-01,2022-08-01,2022-10-01,28.32,,,,,,ru,false,25
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-10-01,40.74,2022-09-01,28.32,2022-11-01,2022-09-01,2022-11-01,,12.42,,,,,ru,false,25
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-11-01,161.94,2022-10-01,40.74,2022-12-01,2022-10-01,2022-12-01,,121.20,,,,,ru,false,25
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,2022-12-01,76.80,2022-11-01,161.94,,2022-11-01,2023-01-01,,,85.14,,76.80,2023-01-01,ru,false,25
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-10-01,42.0,,,2022-11-01,2022-09-01,2022-11-01,42.0,,,,,,uk,false,25
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-11-01,21.9,2022-10-01,42.0,2022-12-01,2022-10-01,2022-12-01,,,20.1,,,,uk,false,25
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,2022-12-01,56.58,2022-11-01,21.9,,2022-11-01,2023-01-01,,34.68,,,56.58,2023-01-01,uk,false,25
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-07-01,17.16,,,2022-08-01,2022-06-01,2022-08-01,17.16,,,,,,uk,false,37
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-08-01,39.48,2022-07-01,17.16,2022-10-01,2022-07-01,2022-09-01,,22.32,,,39.48,2022-09-01,uk,false,37
VzxrkGURuahRUx/43mjAFQ==,game 3,2022-10-01,12.33,2022-08-01,39.48,,2022-09-01,2022-11-01,,,,12.33,12.33,2022-11-01,uk,false,37
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-03-01,48.33,,,2022-04-01,2022-02-01,2022-04-01,48.33,,,,,,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-04-01,57.72,2022-03-01,48.33,2022-05-01,2022-03-01,2022-05-01,,9.39,,,,,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-05-01,95.91,2022-04-01,57.72,2022-06-01,2022-04-01,2022-06-01,,38.19,,,,,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-06-01,55.02,2022-05-01,95.91,2022-07-01,2022-05-01,2022-07-01,,,40.89,,,,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-07-01,96.51,2022-06-01,55.02,2022-09-01,2022-06-01,2022-08-01,,41.49,,,96.51,2022-08-01,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-09-01,43.5,2022-07-01,96.51,2022-10-01,2022-08-01,2022-10-01,,,,43.5,,,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-10-01,36.03,2022-09-01,43.5,2022-12-01,2022-09-01,2022-11-01,,,7.47,,36.03,2022-11-01,uk,false,16
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,2022-12-01,39.18,2022-10-01,36.03,,2022-11-01,2023-01-01,,,,39.18,39.18,2023-01-01,uk,false,16
WAdVK2sJHdBL0bCFyVa0ww==,game 3,2022-04-01,24.09,,,,2022-03-01,2022-05-01,24.09,,,,24.09,2022-05-01,uk,false,14
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-08-01,15.6,,,2022-09-01,2022-07-01,2022-09-01,15.6,,,,,,uk,false,20
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-09-01,12.15,2022-08-01,15.6,2022-10-01,2022-08-01,2022-10-01,,,3.45,,,,uk,false,20
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-10-01,31.92,2022-09-01,12.15,2022-11-01,2022-09-01,2022-11-01,,19.77,,,,,uk,false,20
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-11-01,18.93,2022-10-01,31.92,2022-12-01,2022-10-01,2022-12-01,,,12.99,,,,uk,false,20
wA+Rd++M6EKUppqQeb+pTw==,game 3,2022-12-01,22.71,2022-11-01,18.93,,2022-11-01,2023-01-01,,3.78,,,22.71,2023-01-01,uk,false,20
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-05-01,49.05,,,2022-06-01,2022-04-01,2022-06-01,49.05,,,,,,uk,false,24
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-06-01,91.05,2022-05-01,49.05,2022-07-01,2022-05-01,2022-07-01,,42.00,,,,,uk,false,24
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-07-01,109.26,2022-06-01,91.05,2022-10-01,2022-06-01,2022-08-01,,18.21,,,109.26,2022-08-01,uk,false,24
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-10-01,71.91,2022-07-01,109.26,2022-11-01,2022-09-01,2022-11-01,,,,71.91,,,uk,false,24
WDsSR+yQGqoMMBfCxqkZlw==,game 3,2022-11-01,39.24,2022-10-01,71.91,,2022-10-01,2022-12-01,,,32.67,,39.24,2022-12-01,uk,false,24
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-05-01,74.01,,,2022-06-01,2022-04-01,2022-06-01,74.01,,,,,,ru,false,17
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-06-01,204.48,2022-05-01,74.01,2022-07-01,2022-05-01,2022-07-01,,130.47,,,,,ru,false,17
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-07-01,76.92,2022-06-01,204.48,2022-08-01,2022-06-01,2022-08-01,,,127.56,,,,ru,false,17
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-08-01,103.71,2022-07-01,76.92,2022-09-01,2022-07-01,2022-09-01,,26.79,,,,,ru,false,17
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-09-01,24.33,2022-08-01,103.71,2022-10-01,2022-08-01,2022-10-01,,,79.38,,,,ru,false,17
wDXJbTe2RLmAMKsPm5zZDg==,game 3,2022-10-01,98.55,2022-09-01,24.33,,2022-09-01,2022-11-01,,74.22,,,98.55,2022-11-01,ru,false,17
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-09-01,13.2,,,2022-10-01,2022-08-01,2022-10-01,13.2,,,,,,uk,false,18
WHwqHTWZHdOrSBFh/vackQ==,game 3,2022-10-01,66.84,2022-09-01,13.2,,2022-09-01,2022-11-01,,53.64,,,66.84,2022-11-01,uk,false,18
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-05-01,12.99,,,2022-06-01,2022-04-01,2022-06-01,12.99,,,,,,uk,false,26
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-06-01,14.04,2022-05-01,12.99,2022-09-01,2022-05-01,2022-07-01,,1.05,,,14.04,2022-07-01,uk,false,26
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-09-01,26.64,2022-06-01,14.04,2022-12-01,2022-08-01,2022-10-01,,,,26.64,26.64,2022-10-01,uk,false,26
Wi8qtp9drPDZD0laCPi2Ng==,game 3,2022-12-01,13.14,2022-09-01,26.64,,2022-11-01,2023-01-01,,,,13.14,13.14,2023-01-01,uk,false,26
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-05-01,12.12,,,2022-06-01,2022-04-01,2022-06-01,12.12,,,,,,ru,false,20
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-06-01,13.08,2022-05-01,12.12,2022-07-01,2022-05-01,2022-07-01,,0.96,,,,,ru,false,20
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-07-01,35.22,2022-06-01,13.08,2022-09-01,2022-06-01,2022-08-01,,22.14,,,35.22,2022-08-01,ru,false,20
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-09-01,43.53,2022-07-01,35.22,2022-10-01,2022-08-01,2022-10-01,,,,43.53,,,ru,false,20
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-10-01,118.62,2022-09-01,43.53,2022-11-01,2022-09-01,2022-11-01,,75.09,,,,,ru,false,20
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,2022-11-01,35.70,2022-10-01,118.62,,2022-10-01,2022-12-01,,,82.92,,35.70,2022-12-01,ru,false,20
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-07-01,14.04,,,2022-08-01,2022-06-01,2022-08-01,14.04,,,,,,uk,false,23
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-08-01,41.16,2022-07-01,14.04,2022-09-01,2022-07-01,2022-09-01,,27.12,,,,,uk,false,23
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-09-01,57.06,2022-08-01,41.16,2022-10-01,2022-08-01,2022-10-01,,15.90,,,,,uk,false,23
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-10-01,19.74,2022-09-01,57.06,2022-11-01,2022-09-01,2022-11-01,,,37.32,,,,uk,false,23
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-11-01,42.60,2022-10-01,19.74,2022-12-01,2022-10-01,2022-12-01,,22.86,,,,,uk,false,23
WMcncRFNp4e91e/Y3CwEvQ==,game 3,2022-12-01,30.90,2022-11-01,42.60,,2022-11-01,2023-01-01,,,11.70,,30.90,2023-01-01,uk,false,23
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-07-01,12.99,,,2022-10-01,2022-06-01,2022-08-01,12.99,,,,12.99,2022-08-01,uk,false,29
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-10-01,13.59,2022-07-01,12.99,2022-11-01,2022-09-01,2022-11-01,,,,13.59,,,uk,false,29
wRHnn4opzbqIBjFFNpBJtw==,game 3,2022-11-01,30.48,2022-10-01,13.59,,2022-10-01,2022-12-01,,16.89,,,30.48,2022-12-01,uk,false,29
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-10-01,19.8,,,2022-11-01,2022-09-01,2022-11-01,19.8,,,,,,uk,false,14
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-11-01,50.82,2022-10-01,19.8,2022-12-01,2022-10-01,2022-12-01,,31.02,,,,,uk,false,14
WRx4ye0bvLc4925ketwxzQ==,game 3,2022-12-01,76.23,2022-11-01,50.82,,2022-11-01,2023-01-01,,25.41,,,76.23,2023-01-01,uk,false,14
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-06-01,14.7,,,2022-07-01,2022-05-01,2022-07-01,14.7,,,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-07-01,33.75,2022-06-01,14.7,2022-08-01,2022-06-01,2022-08-01,,19.05,,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-08-01,26.31,2022-07-01,33.75,2022-09-01,2022-07-01,2022-09-01,,,7.44,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-09-01,30.51,2022-08-01,26.31,2022-10-01,2022-08-01,2022-10-01,,4.20,,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-10-01,32.13,2022-09-01,30.51,2022-11-01,2022-09-01,2022-11-01,,1.62,,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-11-01,17.67,2022-10-01,32.13,2022-12-01,2022-10-01,2022-12-01,,,14.46,,,,uk,false,26
WSQTlRZJRg4Rb+rqe56nJg==,game 3,2022-12-01,13.98,2022-11-01,17.67,,2022-11-01,2023-01-01,,,3.69,,13.98,2023-01-01,uk,false,26
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-04-01,59.85,,,2022-05-01,2022-03-01,2022-05-01,59.85,,,,,,uk,false,23
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-05-01,68.73,2022-04-01,59.85,2022-09-01,2022-04-01,2022-06-01,,8.88,,,68.73,2022-06-01,uk,false,23
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-09-01,17.67,2022-05-01,68.73,2022-10-01,2022-08-01,2022-10-01,,,,17.67,,,uk,false,23
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,2022-10-01,26.28,2022-09-01,17.67,,2022-09-01,2022-11-01,,8.61,,,26.28,2022-11-01,uk,false,23
XD0CalOV926o6zGoOAKfVA==,game 3,2022-10-01,12.75,,,,2022-09-01,2022-11-01,12.75,,,,12.75,2022-11-01,uk,true,14
XE2e8BsmBo72HxABlJmsRw==,game 3,2022-03-01,38.16,,,,2022-02-01,2022-04-01,38.16,,,,38.16,2022-04-01,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-03-01,24.18,,,2022-04-01,2022-02-01,2022-04-01,24.18,,,,,,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-04-01,99.84,2022-03-01,24.18,2022-05-01,2022-03-01,2022-05-01,,75.66,,,,,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-05-01,73.29,2022-04-01,99.84,2022-06-01,2022-04-01,2022-06-01,,,26.55,,,,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-06-01,15.06,2022-05-01,73.29,2022-07-01,2022-05-01,2022-07-01,,,58.23,,,,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-07-01,45.75,2022-06-01,15.06,2022-08-01,2022-06-01,2022-08-01,,30.69,,,,,uk,false,20
xiXTXOEbWU+HnGOUmgc9/w==,game 3,2022-08-01,13.47,2022-07-01,45.75,,2022-07-01,2022-09-01,,,32.28,,13.47,2022-09-01,uk,false,20
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-04-01,26.61,,,2022-05-01,2022-03-01,2022-05-01,26.61,,,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-05-01,96.06,2022-04-01,26.61,2022-06-01,2022-04-01,2022-06-01,,69.45,,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-06-01,35.88,2022-05-01,96.06,2022-07-01,2022-05-01,2022-07-01,,,60.18,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-07-01,56.34,2022-06-01,35.88,2022-08-01,2022-06-01,2022-08-01,,20.46,,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-08-01,12.6,2022-07-01,56.34,2022-09-01,2022-07-01,2022-09-01,,,43.74,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-09-01,32.70,2022-08-01,12.6,2022-10-01,2022-08-01,2022-10-01,,20.10,,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-10-01,27.30,2022-09-01,32.70,2022-11-01,2022-09-01,2022-11-01,,,5.40,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-11-01,45.24,2022-10-01,27.30,2022-12-01,2022-10-01,2022-12-01,,17.94,,,,,ru,true,21
xnLJlU804PSS9tXKmm7gZQ==,game 3,2022-12-01,20.88,2022-11-01,45.24,,2022-11-01,2023-01-01,,,24.36,,20.88,2023-01-01,ru,true,21
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-07-01,31.14,,,2022-08-01,2022-06-01,2022-08-01,31.14,,,,,,uk,false,38
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-08-01,18.48,2022-07-01,31.14,2022-09-01,2022-07-01,2022-09-01,,,12.66,,,,uk,false,38
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-09-01,21.87,2022-08-01,18.48,2022-10-01,2022-08-01,2022-10-01,,3.39,,,,,uk,false,38
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-10-01,16.35,2022-09-01,21.87,2022-12-01,2022-09-01,2022-11-01,,,5.52,,16.35,2022-11-01,uk,false,38
+XPKfmhBmI2NdGQ96Iaysg==,game 3,2022-12-01,46.38,2022-10-01,16.35,,2022-11-01,2023-01-01,,,,46.38,46.38,2023-01-01,uk,false,38
XqdSNtx2TLDI6FMex45KTw==,game 3,2022-09-01,18.54,,,2022-10-01,2022-08-01,2022-10-01,18.54,,,,,,uk,false,33
XqdSNtx2TLDI6FMex45KTw==,game 3,2022-10-01,17.13,2022-09-01,18.54,,2022-09-01,2022-11-01,,,1.41,,17.13,2022-11-01,uk,false,33
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-07-01,39.21,,,2022-08-01,2022-06-01,2022-08-01,39.21,,,,,,uk,false,20
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-08-01,91.56,2022-07-01,39.21,2022-09-01,2022-07-01,2022-09-01,,52.35,,,,,uk,false,20
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-09-01,67.56,2022-08-01,91.56,2022-10-01,2022-08-01,2022-10-01,,,24.00,,,,uk,false,20
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-10-01,155.16,2022-09-01,67.56,2022-11-01,2022-09-01,2022-11-01,,87.60,,,,,uk,false,20
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-11-01,78.48,2022-10-01,155.16,2022-12-01,2022-10-01,2022-12-01,,,76.68,,,,uk,false,20
xSi5UajdkNHXppWOTm6g8w==,game 3,2022-12-01,90.12,2022-11-01,78.48,,2022-11-01,2023-01-01,,11.64,,,90.12,2023-01-01,uk,false,20
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-06-01,67.71,,,2022-07-01,2022-05-01,2022-07-01,67.71,,,,,,ru,false,24
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-07-01,107.31,2022-06-01,67.71,2022-08-01,2022-06-01,2022-08-01,,39.60,,,,,ru,false,24
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,2022-08-01,17.46,2022-07-01,107.31,2022-09-01,2022-07-01,2022-09-01,,,89.85,,,,ru,false,24
